clip_id,path,video_id,start_time,end_time,label,split
clip_000280,train/non-gioco/clip_000280.mp4,basket_2nd,1327.0434371535769,1330.238461151587,non-gioco,train
clip_000281,train/non-gioco/clip_000281.mp4,basket_2nd,1330.8,1331.91,non-gioco,train
clip_000282,train/passaggio/clip_000282.mp4,basket_2nd,1333.179,1333.618,passaggio,train
clip_000283,train/idle/clip_000283.mp4,basket_2nd,1334.417811419763,1334.8808114197632,idle,train
clip_000284,train/passaggio/clip_000284.mp4,basket_2nd,1338.023,1338.725,passaggio,train
clip_000285,train/passaggio/clip_000285.mp4,basket_2nd,1339.485,1340.126,passaggio,train
clip_000286,train/passaggio/clip_000286.mp4,basket_2nd,1340.824,1341.405,passaggio,train
clip_000287,train/passaggio/clip_000287.mp4,basket_2nd,1344.405,1344.908,passaggio,train
clip_000288,train/tiroDaDue1/clip_000288.mp4,basket_2nd,1346.405,1347.515,tiroDaDue1,train
clip_000289,train/non-gioco/clip_000289.mp4,basket_2nd,1355.8988029116176,1357.1129365417873,non-gioco,train
clip_000290,train/non-gioco/clip_000290.mp4,basket_2nd,1360.6566453532478,1361.8296766494186,non-gioco,train
clip_000291,train/non-gioco/clip_000291.mp4,basket_2nd,1365.96,1367.17,non-gioco,train
clip_000292,train/tiroLibero1/clip_000292.mp4,basket_2nd,1371.897,1373.599,tiroLibero1,train
clip_000293,train/passaggio/clip_000293.mp4,basket_2nd,1375.954,1376.145,passaggio,train
clip_000294,train/idle/clip_000294.mp4,basket_2nd,1378.5349769021977,1378.7429769021983,idle,train
clip_000295,train/idle/clip_000295.mp4,basket_2nd,1383.2147429945985,1383.6847429945983,idle,train
clip_000296,train/passaggio/clip_000296.mp4,basket_2nd,1402.557,1402.71,passaggio,train
clip_000297,train/passaggio/clip_000297.mp4,basket_2nd,1408.462,1409.141,passaggio,train
clip_000298,train/tiroDaDue0/clip_000298.mp4,basket_2nd,1411.466,1412.844,tiroDaDue0,train
clip_000299,train/passaggio/clip_000299.mp4,basket_2nd,1414.992,1415.431,passaggio,train
clip_000300,train/passaggio/clip_000300.mp4,basket_2nd,1416.908,1417.508,passaggio,train
clip_000301,train/tiroDaDue0/clip_000301.mp4,basket_2nd,1420.492,1421.92,tiroDaDue0,train
clip_000302,train/passaggio/clip_000302.mp4,basket_2nd,1426.225,1426.702,passaggio,train
clip_000303,train/passaggio/clip_000303.mp4,basket_2nd,1428.347,1429.305,passaggio,train
clip_000304,train/passaggio/clip_000304.mp4,basket_2nd,1431.241,1432.008,passaggio,train
clip_000305,train/non-gioco/clip_000305.mp4,basket_2nd,1433.5948791101212,1436.5094651833886,non-gioco,train
clip_000306,train/idle/clip_000306.mp4,basket_2nd,1438.0842025948257,1438.585202594826,idle,train
clip_000307,train/non-gioco/clip_000307.mp4,basket_2nd,1439.051786908567,1441.2399928538139,non-gioco,train
clip_000308,train/non-gioco/clip_000308.mp4,basket_2nd,1446.97,1448.08,non-gioco,train
clip_000309,train/passaggio/clip_000309.mp4,basket_2nd,1451.122,1451.794,passaggio,train
clip_000310,train/idle/clip_000310.mp4,basket_2nd,1454.5924992151693,1456.1144992151692,idle,train
clip_000311,train/tiroDaDue1/clip_000311.mp4,basket_2nd,1456.752,1458.401,tiroDaDue1,train
clip_000312,train/passaggio/clip_000312.mp4,basket_2nd,1460.328,1460.5,passaggio,train
clip_000313,train/passaggio/clip_000313.mp4,basket_2nd,1470.794,1471.515,passaggio,train
clip_000314,train/passaggio/clip_000314.mp4,basket_2nd,1474.557,1474.97,passaggio,train
clip_000315,train/tiroDaDue0/clip_000315.mp4,basket_2nd,1477.779,1479.603,tiroDaDue0,train
clip_000316,train/passaggio/clip_000316.mp4,basket_2nd,1482.748,1483.271,passaggio,train
clip_000317,train/passaggio/clip_000317.mp4,basket_2nd,1487.218,1487.687,passaggio,train
clip_000318,train/tiroDaDue1/clip_000318.mp4,basket_2nd,1493.706,1495.103,tiroDaDue1,train
clip_000319,train/passaggio/clip_000319.mp4,basket_2nd,1496.802,1497.248,passaggio,train
clip_000320,train/idle/clip_000320.mp4,basket_2nd,1500.5736426948633,1502.3066426948635,idle,train
clip_000321,train/tiroDaDue1/clip_000321.mp4,basket_2nd,1506.721,1508.34,tiroDaDue1,train
clip_000322,train/passaggio/clip_000322.mp4,basket_2nd,1511.279,1511.645,passaggio,train
clip_000323,train/passaggio/clip_000323.mp4,basket_2nd,1518.168,1518.855,passaggio,train
clip_000324,train/passaggio/clip_000324.mp4,basket_2nd,1521.42,1521.943,passaggio,train
clip_000325,train/passaggio/clip_000325.mp4,basket_2nd,1526.057,1526.592,passaggio,train
clip_000326,train/idle/clip_000326.mp4,basket_2nd,1527.0931534494644,1527.5611534494642,idle,train
clip_000327,train/passaggio/clip_000327.mp4,basket_2nd,1528.103,1528.676,passaggio,train
clip_000328,train/tiroDaDue1/clip_000328.mp4,basket_2nd,1529.046,1530.012,tiroDaDue1,train
clip_000329,train/non-gioco/clip_000329.mp4,basket_2nd,1537.6362519088873,1540.7853404095217,non-gioco,train
clip_000330,train/non-gioco/clip_000330.mp4,basket_2nd,1551.0216548128428,1553.0794996633451,non-gioco,train
clip_000331,train/non-gioco/clip_000331.mp4,basket_2nd,1551.9228879234788,1553.4981747549703,non-gioco,train
clip_000332,train/non-gioco/clip_000332.mp4,basket_2nd,1552.409353135657,1553.7118636253276,non-gioco,train
clip_000333,train/non-gioco/clip_000333.mp4,basket_2nd,1560.629228051023,1562.1321057094972,non-gioco,train
clip_000334,train/idle/clip_000334.mp4,basket_2nd,1575.6712422504802,1576.1402422504802,idle,train
clip_000335,train/non-gioco/clip_000335.mp4,basket_2nd,1579.8747838294446,1581.9700340392308,non-gioco,train
clip_000336,train/non-gioco/clip_000336.mp4,basket_2nd,1586.6980580375255,1588.543271942894,non-gioco,train
clip_000337,train/non-gioco/clip_000337.mp4,basket_2nd,1591.1693315967912,1592.3468143118137,non-gioco,train
clip_000338,train/non-gioco/clip_000338.mp4,basket_2nd,1591.4571924940526,1594.945065885705,non-gioco,train
clip_000339,train/non-gioco/clip_000339.mp4,basket_2nd,1599.7334259811828,1602.0816662031314,non-gioco,train
clip_000340,train/non-gioco/clip_000340.mp4,basket_2nd,1613.7456687937465,1615.4083103660967,non-gioco,train
clip_000341,train/non-gioco/clip_000341.mp4,basket_2nd,1616.9551870796483,1618.5275415391761,non-gioco,train
clip_000342,train/idle/clip_000342.mp4,basket_2nd,1620.863979196348,1622.7289791963478,idle,train
clip_000343,train/idle/clip_000343.mp4,basket_2nd,1621.7897497878307,1622.2097497878308,idle,train
clip_000344,train/passaggio/clip_000344.mp4,basket_2nd,1630.524,1630.986,passaggio,train
clip_000345,train/passaggio/clip_000345.mp4,basket_2nd,1635.173,1635.759,passaggio,train
clip_000346,train/passaggio/clip_000346.mp4,basket_2nd,1636.124,1636.669,passaggio,train
clip_000347,train/tiroDaTre0/clip_000347.mp4,basket_2nd,1637.262,1639.048,tiroDaTre0,train
clip_000348,train/passaggio/clip_000348.mp4,basket_2nd,1640.297,1640.807,passaggio,train
clip_000349,train/passaggio/clip_000349.mp4,basket_2nd,1642.814,1643.621,passaggio,train
clip_000350,train/idle/clip_000350.mp4,basket_2nd,1644.5311926185193,1644.9011926185194,idle,train
clip_000351,train/passaggio/clip_000351.mp4,basket_2nd,1645.862,1646.297,passaggio,train
clip_000352,train/passaggio/clip_000352.mp4,basket_2nd,1647.455,1648.021,passaggio,train
clip_000353,train/passaggio/clip_000353.mp4,basket_2nd,1650.724,1651.173,passaggio,train
clip_000354,train/passaggio/clip_000354.mp4,basket_2nd,1653.476,1653.973,passaggio,train
clip_000355,train/tiroDaDue0/clip_000355.mp4,basket_2nd,1657.986,1659.248,tiroDaDue0,train
clip_000356,train/non-gioco/clip_000356.mp4,basket_2nd,1663.138954328453,1664.6745463468792,non-gioco,train
clip_000357,train/non-gioco/clip_000357.mp4,basket_2nd,1672.0832105690356,1673.6782221549581,non-gioco,train
clip_000358,train/idle/clip_000358.mp4,basket_2nd,1676.3159237272832,1676.9159237272836,idle,train
clip_000359,train/non-gioco/clip_000359.mp4,basket_2nd,1679.2,1680.28,non-gioco,train
clip_000360,train/idle/clip_000360.mp4,basket_2nd,1681.3838040525789,1681.9258040525792,idle,train
clip_000361,train/passaggio/clip_000361.mp4,basket_2nd,1684.131,1684.483,passaggio,train
clip_000362,train/passaggio/clip_000362.mp4,basket_2nd,1686.531,1687.2,passaggio,train
clip_000363,train/passaggio/clip_000363.mp4,basket_2nd,1688.517,1688.993,passaggio,train
clip_000364,train/tiroDaTre1/clip_000364.mp4,basket_2nd,1689.655,1691.683,tiroDaTre1,train
clip_000365,train/passaggio/clip_000365.mp4,basket_2nd,1693.283,1693.745,passaggio,train
clip_000366,train/passaggio/clip_000366.mp4,basket_2nd,1701.269,1701.8,passaggio,train
clip_000367,train/passaggio/clip_000367.mp4,basket_2nd,1703.579,1704.124,passaggio,train
clip_000368,train/passaggio/clip_000368.mp4,basket_2nd,1705.048,1705.655,passaggio,train
clip_000369,train/passaggio/clip_000369.mp4,basket_2nd,1707.917,1708.51,passaggio,train
clip_000370,train/idle/clip_000370.mp4,basket_2nd,1709.3202390637498,1710.1882390637497,idle,train
clip_000371,train/non-gioco/clip_000371.mp4,basket_2nd,1714.0590968183885,1717.3978824198402,non-gioco,train
clip_000372,train/non-gioco/clip_000372.mp4,basket_2nd,1719.97,1720.55,non-gioco,train
clip_000373,train/passaggio/clip_000373.mp4,basket_2nd,1724.91,1725.476,passaggio,train
clip_000374,train/passaggio/clip_000374.mp4,basket_2nd,1727.228,1727.8,passaggio,train
clip_000375,train/passaggio/clip_000375.mp4,basket_2nd,1729.855,1730.628,passaggio,train
clip_000376,train/tiroDaDue1/clip_000376.mp4,basket_2nd,1732.566,1734.393,tiroDaDue1,train
clip_000377,train/passaggio/clip_000377.mp4,basket_2nd,1735.4,1735.814,passaggio,train
clip_000378,train/idle/clip_000378.mp4,basket_2nd,1737.0580254396332,1738.4550254396331,idle,train
clip_000379,train/passaggio/clip_000379.mp4,basket_2nd,1743.248,1744.014,passaggio,train
clip_000380,train/idle/clip_000380.mp4,basket_2nd,1749.4233667820574,1751.1733667820574,idle,train
clip_000381,train/non-gioco/clip_000381.mp4,basket_2nd,1757.0125667984075,1760.4729798268224,non-gioco,train
clip_000382,train/non-gioco/clip_000382.mp4,basket_2nd,1764.3991396257243,1767.4178821201408,non-gioco,train
clip_000383,train/non-gioco/clip_000383.mp4,basket_2nd,1769.014880845881,1772.1690621867629,non-gioco,train
clip_000384,train/non-gioco/clip_000384.mp4,basket_2nd,1771.7029090238318,1773.7576131234177,non-gioco,train
clip_000385,train/non-gioco/clip_000385.mp4,basket_2nd,1776.6276777057226,1778.6342309109782,non-gioco,train
clip_000386,train/idle/clip_000386.mp4,basket_2nd,1780.823634509277,1781.213634509277,idle,train
clip_000387,train/non-gioco/clip_000387.mp4,basket_2nd,1784.3736355152903,1785.6159625508624,non-gioco,train
clip_000388,train/non-gioco/clip_000388.mp4,basket_2nd,1785.7021042486463,1787.1776265197484,non-gioco,train
clip_000389,train/non-gioco/clip_000389.mp4,basket_2nd,1786.9276787169492,1788.986625274499,non-gioco,train
clip_000390,train/non-gioco/clip_000390.mp4,basket_2nd,1803.0821667062933,1805.904856329943,non-gioco,train
clip_000391,train/non-gioco/clip_000391.mp4,basket_2nd,1812.4876557514447,1814.669333317224,non-gioco,train
clip_000392,train/idle/clip_000392.mp4,basket_2nd,1830.7432380720209,1831.393238072021,idle,train
clip_000393,train/passaggio/clip_000393.mp4,basket_2nd,1847.814,1848.097,passaggio,train
clip_000394,train/passaggio/clip_000394.mp4,basket_2nd,1848.513,1848.841,passaggio,train
clip_000395,train/idle/clip_000395.mp4,basket_2nd,1849.434860251725,1849.982860251725,idle,train
clip_000396,train/passaggio/clip_000396.mp4,basket_2nd,1850.496,1850.735,passaggio,train
clip_000397,train/passaggio/clip_000397.mp4,basket_2nd,1856.062,1856.513,passaggio,train
clip_000398,train/tiroDaTre1/clip_000398.mp4,basket_2nd,1857.39,1859.204,tiroDaTre1,train
clip_000399,train/passaggio/clip_000399.mp4,basket_2nd,1863.372,1863.788,passaggio,train
clip_000400,train/idle/clip_000400.mp4,basket_2nd,1865.8543337817246,1867.3743337817245,idle,train
clip_000401,train/non-gioco/clip_000401.mp4,basket_2nd,1881.2507292207285,1882.8752453404338,non-gioco,train
clip_000402,train/passaggio/clip_000402.mp4,basket_2nd,1883.513,1884.053,passaggio,train
clip_000403,train/passaggio/clip_000403.mp4,basket_2nd,1894.372,1894.885,passaggio,train
clip_000404,train/passaggio/clip_000404.mp4,basket_2nd,1896.044,1896.664,passaggio,train
clip_000405,train/tiroDaDue1/clip_000405.mp4,basket_2nd,1897.974,1898.965,tiroDaDue1,train
clip_000406,train/non-gioco/clip_000406.mp4,basket_2nd,1899.726,1900.301,non-gioco,train
clip_000407,train/non-gioco/clip_000407.mp4,basket_2nd,1900.301,1901.018,non-gioco,train
clip_000408,train/idle/clip_000408.mp4,basket_2nd,1901.3802005618666,1901.9502005618665,idle,train
clip_000409,train/idle/clip_000409.mp4,basket_2nd,1911.1149230025007,1911.6049230025005,idle,train
clip_000410,train/passaggio/clip_000410.mp4,basket_2nd,1914.929,1915.336,passaggio,train
clip_000411,train/non-gioco/clip_000411.mp4,basket_2nd,1920.5293947026462,1922.9052079837709,non-gioco,train
clip_000412,train/non-gioco/clip_000412.mp4,basket_2nd,1933.9898623745562,1937.488068545588,non-gioco,train
clip_000413,train/non-gioco/clip_000413.mp4,basket_2nd,1935.6232424802856,1937.7310693429192,non-gioco,train
clip_000414,train/passaggio/clip_000414.mp4,basket_2nd,1941.637,1941.982,passaggio,train
clip_000415,train/passaggio/clip_000415.mp4,basket_2nd,1945.204,1945.558,passaggio,train
clip_000416,train/tiroDaDue0/clip_000416.mp4,basket_2nd,1949.089,1949.761,tiroDaDue0,train
clip_000417,train/non-gioco/clip_000417.mp4,basket_2nd,1953.360425207113,1956.4821645431487,non-gioco,train
clip_000418,train/non-gioco/clip_000418.mp4,basket_2nd,1954.5708102041795,1956.7849130178063,non-gioco,train
clip_000419,train/idle/clip_000419.mp4,basket_2nd,1958.443088862666,1958.933088862666,idle,train
clip_000420,train/idle/clip_000420.mp4,basket_2nd,1963.4897373689782,1964.1797373689783,idle,train
clip_000421,train/idle/clip_000421.mp4,basket_2nd,1968.5239396544432,1969.3409396544432,idle,train
clip_000422,train/non-gioco/clip_000422.mp4,basket_2nd,1969.366974367358,1972.7894650105698,non-gioco,train
clip_000423,train/tiroLibero0/clip_000423.mp4,basket_2nd,1976.451,1977.85,tiroLibero0,train
clip_000424,train/non-gioco/clip_000424.mp4,basket_2nd,1978.345,1981.336,non-gioco,train
clip_000425,train/idle/clip_000425.mp4,basket_2nd,1985.624370649854,1985.997370649854,idle,train
clip_000426,train/tiroLibero1/clip_000426.mp4,basket_2nd,1987.699,1988.982,tiroLibero1,train
clip_000427,train/passaggio/clip_000427.mp4,basket_2nd,1990.593,1990.956,passaggio,train
clip_000428,train/idle/clip_000428.mp4,basket_2nd,1995.7620576962215,1996.2040576962215,idle,train
clip_000429,train/idle/clip_000429.mp4,basket_2nd,1999.5535394597212,1999.7455394597212,idle,train
clip_000430,train/passaggio/clip_000430.mp4,basket_2nd,2003.283,2003.752,passaggio,train
clip_000431,train/tiroDaDue0/clip_000431.mp4,basket_2nd,2005.823,2006.637,tiroDaDue0,train
clip_000432,train/tiroDaDue0/clip_000432.mp4,basket_2nd,2012.593,2013.682,tiroDaDue0,train
clip_000433,train/tiroDaDue0/clip_000433.mp4,basket_2nd,2018.522,2019.39,tiroDaDue0,train
clip_000434,train/non-gioco/clip_000434.mp4,basket_2nd,2021.0497707948293,2023.052371526203,non-gioco,train
clip_000435,train/idle/clip_000435.mp4,basket_2nd,2026.5956735365544,2026.9756735365545,idle,train
clip_000436,train/non-gioco/clip_000436.mp4,basket_2nd,2031.381,2032.159,non-gioco,train
clip_000437,train/passaggio/clip_000437.mp4,basket_2nd,2033.602,2034.0,passaggio,train
clip_000438,train/tiroDaDue0/clip_000438.mp4,basket_2nd,2034.69,2036.186,tiroDaDue0,train
clip_000439,train/passaggio/clip_000439.mp4,basket_2nd,2037.929,2038.416,passaggio,train
clip_000440,train/passaggio/clip_000440.mp4,basket_2nd,2047.522,2047.841,passaggio,train
clip_000441,train/tiroDaDue0/clip_000441.mp4,basket_2nd,2049.31,2049.77,tiroDaDue0,train
clip_000442,train/idle/clip_000442.mp4,basket_2nd,2050.6534231021933,2051.0134231021934,idle,train
clip_000443,train/non-gioco/clip_000443.mp4,basket_2nd,2065.3414137420236,2067.004421387454,non-gioco,train
clip_000444,train/non-gioco/clip_000444.mp4,basket_2nd,2068.4465965281256,2070.3940293255678,non-gioco,train
clip_000445,train/passaggio/clip_000445.mp4,basket_2nd,2076.699,2077.106,passaggio,train
clip_000446,train/passaggio/clip_000446.mp4,basket_2nd,2082.46,2082.805,passaggio,train
clip_000447,train/passaggio/clip_000447.mp4,basket_2nd,2083.991,2084.39,passaggio,train
clip_000448,train/non-gioco/clip_000448.mp4,basket_2nd,2086.991,2088.602,non-gioco,train
clip_000449,train/non-gioco/clip_000449.mp4,basket_2nd,2091.2053907239083,2093.3429116422562,non-gioco,train
clip_000450,train/idle/clip_000450.mp4,basket_2nd,2099.7069705638623,2100.0239705638623,idle,train
clip_000451,train/idle/clip_000451.mp4,basket_2nd,2103.755240761588,2104.135240761588,idle,train
clip_000452,train/passaggio/clip_000452.mp4,basket_2nd,2110.788,2111.009,passaggio,train
clip_000453,train/passaggio/clip_000453.mp4,basket_2nd,2112.593,2112.947,passaggio,train
clip_000454,train/tiroDaTre0/clip_000454.mp4,basket_2nd,2114.151,2115.699,tiroDaTre0,train
clip_000455,train/passaggio/clip_000455.mp4,basket_2nd,2118.69,2119.221,passaggio,train
clip_000456,train/tiroDaDue0/clip_000456.mp4,basket_2nd,2122.699,2123.629,tiroDaDue0,train
clip_000457,train/idle/clip_000457.mp4,basket_2nd,2128.9988626611735,2129.9288626611733,idle,train
clip_000458,train/non-gioco/clip_000458.mp4,basket_2nd,2134.135000727819,2136.5244215363327,non-gioco,train
clip_000459,train/non-gioco/clip_000459.mp4,basket_2nd,2137.1204582521495,2140.5137523542985,non-gioco,train
clip_000460,train/tiroLibero1/clip_000460.mp4,basket_2nd,2141.77,2143.009,tiroLibero1,train
clip_000461,train/non-gioco/clip_000461.mp4,basket_2nd,2144.593152587295,2145.9801446504803,non-gioco,train
clip_000462,train/tiroLibero0/clip_000462.mp4,basket_2nd,2153.044,2154.186,tiroLibero0,train
clip_000463,train/passaggio/clip_000463.mp4,basket_2nd,2156.602,2157.08,passaggio,train
clip_000464,train/passaggio/clip_000464.mp4,basket_2nd,2163.168,2163.699,passaggio,train
clip_000465,train/tiroDaDue1/clip_000465.mp4,basket_2nd,2165.806,2167.903,tiroDaDue1,train
clip_000466,train/passaggio/clip_000466.mp4,basket_2nd,2179.452,2179.664,passaggio,train
clip_000467,train/passaggio/clip_000467.mp4,basket_2nd,2182.434,2182.85,passaggio,train
clip_000468,train/tiroDaDue0/clip_000468.mp4,basket_2nd,2184.08,2184.903,tiroDaDue0,train
clip_000469,train/passaggio/clip_000469.mp4,basket_2nd,2187.363,2187.814,passaggio,train
clip_000470,train/passaggio/clip_000470.mp4,basket_2nd,2196.31,2197.354,passaggio,train
clip_000471,train/tiroDaDue1/clip_000471.mp4,basket_2nd,2208.85,2209.956,tiroDaDue1,train
clip_000472,train/idle/clip_000472.mp4,basket_2nd,2218.0731361617454,2218.4941361617457,idle,train
clip_000473,train/non-gioco/clip_000473.mp4,basket_2nd,2221.9634381856117,2223.551447923114,non-gioco,train
clip_000474,train/idle/clip_000474.mp4,basket_2nd,2226.712639810377,2226.924639810377,idle,train
clip_000475,train/non-gioco/clip_000475.mp4,basket_2nd,2227.013832856345,2228.2141115194463,non-gioco,train
clip_000476,train/non-gioco/clip_000476.mp4,basket_2nd,2231.0980273808404,2234.323745666164,non-gioco,train
